DATE,User_ID,USER_TYPE,no_of_bets_placed,deposit_amount,bet_amount,bet_won_amount,withdrawal_amount,total_bonus_payout,bonus_names
18/03/2024,1034,VIP,1,0,152.47,0,0,0,
18/03/2024,1039,player,0,42.07,0,0,0,0,
18/03/2024,1040,player,1,0,234.85,0,167.53,0,
18/03/2024,1043,player,0,0,0,0,261.14,0,
18/03/2024,1045,VIP,0,410.45,0,0,0,0,
18/03/2024,1055,VIP,0,401.91,0,0,0,0,
18/03/2024,1058,VIP,1,0,433.97,0,0,0,
18/03/2024,1060,player,0,0,0,53.77,0,0,
18/03/2024,1063,player,0,0,0,0,254.56,0,
18/03/2024,1066,player,1,0,261.69,0,0,0,
18/03/2024,1068,player,0,85.09,0,0,0,0,
18/03/2024,1071,player,0,0,0,235.51,0,0,
18/03/2024,1072,player,1,0,387,83.79,0,0,
18/03/2024,1077,VIP,0,0,0,0,332.6,0,
18/03/2024,1078,VIP,0,0,0,287.63,0,0,
18/03/2024,1080,player,1,0,104.9,0,0,0,
18/03/2024,1082,player,0,102.1,0,0,0,0,
18/03/2024,1087,player,0,0,0,58.13,0,0,
18/03/2024,1088,player,0,0,0,0,251.56,0,
18/03/2024,1091,VIP,1,0,473.01,0,0,0,
18/03/2024,1096,VIP,1,0,451.9,0,0,0,
18/03/2024,1097,player,0,0,0,127.87,0,0,
18/03/2024,1098,player,0,0,0,148.81,0,0,
19/03/2024,1001,player,0,0,0,0,43.31,0,
19/03/2024,1004,VIP,0,0,0,128.63,0,0,
19/03/2024,1009,VIP,0,178.14,0,379.69,0,0,
19/03/2024,1014,player,0,11.88,0,0,0,0,
19/03/2024,1015,VIP,0,188.44,0,0,66.8,0,
19/03/2024,1016,player,1,0,390.95,0,0,0,
19/03/2024,1017,player,0,83.97,0,0,0,0,
19/03/2024,1023,player,1,0,433.51,0,0,0,
19/03/2024,1029,player,1,0,459.09,0,0,0,
19/03/2024,1034,VIP,1,300.2,213.77,0,0,0,
19/03/2024,1037,player,0,0,0,303.3,0,0,
19/03/2024,1041,VIP,0,0,0,330.53,0,0,
19/03/2024,1043,player,0,0,0,205.41,0,0,
19/03/2024,1051,VIP,0,263.73,0,0,0,0,
19/03/2024,1057,player,0,0,0,165.41,0,0,
19/03/2024,1058,VIP,0,0,0,248.49,0,0,
19/03/2024,1059,VIP,0,258.44,0,0,0,0,
19/03/2024,1062,player,1,0,336.96,0,0,0,
19/03/2024,1063,player,0,395.06,0,0,0,0,
19/03/2024,1064,VIP,0,0,0,486.2,0,0,
19/03/2024,1071,player,0,0,0,856.47,0,0,
19/03/2024,1073,VIP,0,0,0,386.91,0,0,
19/03/2024,1075,VIP,0,0,0,0,385.84,0,
19/03/2024,1080,player,0,0,0,63.45,0,0,
19/03/2024,1082,player,0,117.33,0,0,202.62,0,
19/03/2024,1084,player,0,17.65,0,0,0,0,
19/03/2024,1086,VIP,0,0,0,315.03,0,0,
19/03/2024,1088,player,0,341.96,0,0,0,0,
19/03/2024,1090,player,0,314.25,0,0,0,0,
19/03/2024,1095,player,0,0,0,343.13,0,0,
19/03/2024,1096,VIP,0,114.29,0,0,0,0,
19/03/2024,1097,player,0,616.9300000000001,0,0,286,0,
19/03/2024,1099,player,1,0,284.17,0,0,0,
20/03/2024,1004,VIP,0,0,0,153.69,0,0,
20/03/2024,1006,player,0,0,0,0,431.25,0,
20/03/2024,1007,player,0,0,0,425.83,0,0,
20/03/2024,1008,player,0,0,0,184.4,0,0,
20/03/2024,1014,player,0,0,0,160.03,0,0,
20/03/2024,1016,player,0,0,0,46,0,0,
20/03/2024,1017,player,0,0,0,0,149.1,0,
20/03/2024,1022,VIP,0,439.67,0,0,0,0,
20/03/2024,1025,player,0,373.12,0,0,0,0,
20/03/2024,1027,VIP,0,0,0,332.08,0,0,
20/03/2024,1030,player,1,0,230.35,0,0,0,
20/03/2024,1037,player,1,0,126.52,862.04,0,0,
20/03/2024,1040,player,0,0,0,0,481.95,0,
20/03/2024,1042,player,0,0,0,0,72.75,0,
20/03/2024,1043,player,0,352.53,0,0,0,0,
20/03/2024,1044,VIP,0,0,0,0,407.06,0,
20/03/2024,1053,VIP,1,0,230.28,0,270.06,0,
20/03/2024,1054,VIP,1,0,471.31,0,0,0,
20/03/2024,1059,VIP,0,0,0,212.43,0,0,
20/03/2024,1060,player,2,0,493.46000000000004,393.35,0,0,
20/03/2024,1062,player,1,0,279.08,0,0,0,
20/03/2024,1064,VIP,0,0,0,388.94,0,0,
20/03/2024,1065,player,0,200.81,0,0,0,0,
20/03/2024,1066,player,0,426.36,0,0,0,0,
20/03/2024,1073,VIP,0,0,0,0,13.82,0,
20/03/2024,1075,VIP,1,0,59.64,0,0,0,
20/03/2024,1080,player,1,0,234.3,0,0,0,
20/03/2024,1092,player,0,0,0,254.65,0,0,
20/03/2024,1093,player,0,178.64,0,0,0,0,
20/03/2024,1095,player,1,0,65.8,115.04,0,0,
20/03/2024,1099,player,0,288.77,0,0,0,0,
21/03/2024,1005,player,1,0,16.04,0,0,0,
21/03/2024,1006,player,0,0,0,107,0,0,
21/03/2024,1007,player,1,0,81.89,0,0,0,
21/03/2024,1009,VIP,1,0,291.84,0,0,0,
21/03/2024,1012,player,0,75.63,0,0,120.56,0,
21/03/2024,1016,player,1,465.81,10.29,0,0,0,
21/03/2024,1018,player,0,0,0,69.14,0,0,
21/03/2024,1019,player,0,0,0,0,354.68,0,
21/03/2024,1021,player,0,60.69,0,0,0,0,
21/03/2024,1031,VIP,1,0,320.81,0,0,0,
21/03/2024,1032,player,0,0,0,429.25,0,0,
21/03/2024,1036,VIP,0,0,0,9.46,0,0,
21/03/2024,1038,VIP,0,0,0,0,256.12,0,
21/03/2024,1039,player,0,0,0,599.87,0,0,
21/03/2024,1040,player,0,0,0,0,364.47,0,
21/03/2024,1044,VIP,1,0,202.53,0,143.78,0,
21/03/2024,1051,VIP,1,0,422.5,0,0,0,
21/03/2024,1052,VIP,2,0,827.72,346.5,0,0,
21/03/2024,1058,VIP,0,369.3,0,0,0,0,
21/03/2024,1064,VIP,0,0,0,0,279.26,0,
21/03/2024,1065,player,0,193.65,0,0,0,0,
21/03/2024,1067,VIP,0,0,0,339.14,0,0,
21/03/2024,1070,player,0,0,0,277.06,0,0,
21/03/2024,1072,player,1,0,301.14,0,0,0,
21/03/2024,1074,VIP,0,0,0,0,581.1600000000001,0,
21/03/2024,1076,player,2,0,106.57000000000001,0,0,0,
21/03/2024,1077,VIP,0,0,0,0,47.2,0,
21/03/2024,1078,VIP,0,458.42,0,0,48.73,0,
21/03/2024,1079,player,0,0,0,0,157.03,0,
21/03/2024,1080,player,1,0,322.86,0,340.14,0,
21/03/2024,1084,player,0,210.99,0,0,0,0,
21/03/2024,1085,player,1,0,452.18,0,0,0,
21/03/2024,1086,VIP,0,0,0,0,365.39,0,
22/03/2024,1001,player,0,0,0,0,78.13,0,
22/03/2024,1003,player,1,0,453.61,0,0,0,
22/03/2024,1006,player,0,133.11,0,257.12,0,0,
22/03/2024,1010,player,0,0,0,48.37,0,0,
22/03/2024,1013,player,0,0,0,388.99,0,0,
22/03/2024,1014,player,0,0,0,0,421.97,0,
22/03/2024,1022,VIP,0,15.53,0,444.5,0,0,
22/03/2024,1023,player,0,115,0,0,0,0,
22/03/2024,1035,player,0,0,0,0,441.94,0,
22/03/2024,1036,VIP,0,0,0,125.78,0,0,
22/03/2024,1038,VIP,0,0,0,494,0,0,
22/03/2024,1039,player,0,78.67,0,0,0,0,
22/03/2024,1042,player,1,0,147.47,0,0,0,
22/03/2024,1048,VIP,0,476.89,0,0,0,0,
22/03/2024,1055,VIP,0,422.14,0,0,0,0,
22/03/2024,1059,VIP,0,0,0,0,874.02,0,
22/03/2024,1060,player,0,151.87,0,0,0,0,
22/03/2024,1065,player,1,0,12.43,0,0,0,
22/03/2024,1066,player,0,0,0,344.22,0,0,
22/03/2024,1068,player,0,0,0,0,331.77,0,
22/03/2024,1072,player,0,348.65,0,0,0,0,
22/03/2024,1073,VIP,0,0,0,469.07,0,0,
22/03/2024,1086,VIP,0,235.59,0,0,0,0,
22/03/2024,1089,player,1,0,43.15,0,85.5,0,
22/03/2024,1090,player,0,0,0,0,342.49,0,
22/03/2024,1092,player,2,0,710.5899999999999,319.32,0,0,
22/03/2024,1093,player,0,0,0,235.24,0,0,
22/03/2024,1097,player,0,155.03,0,0,0,0,
22/03/2024,1100,player,0,371.91,0,0,0,0,
23/03/2024,1002,player,0,0,0,0,600.13,0,
23/03/2024,1010,player,0,573.0699999999999,0,17.44,0,0,
23/03/2024,1014,player,0,0,0,0,443.2,0,
23/03/2024,1015,VIP,0,138.17,0,0,0,0,
23/03/2024,1019,player,0,203.16,0,0,0,0,
23/03/2024,1033,player,0,16.09,0,0,0,0,
23/03/2024,1034,VIP,0,0,0,0,49.19,0,
23/03/2024,1036,VIP,1,0,211.83,0,0,0,
23/03/2024,1042,player,0,199.65,0,363.31,0,0,
23/03/2024,1044,VIP,2,0,456.71999999999997,0,0,0,
23/03/2024,1045,VIP,0,0,0,0,404.13,0,
23/03/2024,1046,player,0,232.5,0,0,0,0,
23/03/2024,1051,VIP,0,0,0,205.55,0,0,
23/03/2024,1059,VIP,0,0,0,0,147.38,0,
23/03/2024,1061,player,1,0,194.96,0,360.93,0,
23/03/2024,1062,player,0,183.45,0,15.09,0,0,
23/03/2024,1068,player,0,417.04,0,0,0,0,
23/03/2024,1070,player,0,444.87,0,0,0,0,
23/03/2024,1071,player,0,0,0,0,487.65,0,
23/03/2024,1073,VIP,0,0,0,0,486.28,0,
23/03/2024,1074,VIP,0,0,0,0,452.44,0,
23/03/2024,1077,VIP,1,0,367.92,0,0,0,
23/03/2024,1081,player,1,0,486.62,299.55,0,0,
23/03/2024,1084,player,0,0,0,233.46,0,0,
23/03/2024,1090,player,0,0,0,806.08,0,0,
23/03/2024,1091,VIP,0,118.32,0,0,0,0,
23/03/2024,1094,VIP,1,0,274.23,0,0,0,
23/03/2024,1095,player,0,121.72,0,0,490.92,0,
24/03/2024,1007,player,0,0,0,43.05,0,0,
24/03/2024,1017,player,1,0,220.23,0,0,0,
24/03/2024,1018,player,0,139.98,0,0,0,0,
24/03/2024,1019,player,0,62.52,0,0,311.6,0,
24/03/2024,1021,player,0,271,0,0,0,0,
24/03/2024,1025,player,0,0,0,304.53,0,0,
24/03/2024,1032,player,0,57.33,0,0,0,0,
24/03/2024,1033,player,0,0,0,0,76.68,0,
24/03/2024,1037,player,1,0,89.9,0,0,0,
24/03/2024,1039,player,0,0,0,262.27,0,0,
24/03/2024,1042,player,0,81.79,0,0,0,0,
24/03/2024,1045,VIP,0,248.43,0,0,0,0,
24/03/2024,1048,VIP,0,0,0,0,429.14,0,
24/03/2024,1049,player,0,0,0,0,442.84,0,
24/03/2024,1051,VIP,0,7.78,0,0,0,0,
24/03/2024,1055,VIP,0,0,0,0,136.39,0,
24/03/2024,1056,player,0,188.09,0,0,0,0,
24/03/2024,1060,player,0,0,0,0,456.58,0,
24/03/2024,1061,player,0,0,0,0,280.71,0,
24/03/2024,1063,player,0,0,0,177.62,0,0,
24/03/2024,1065,player,0,0,0,280.71,0,0,
24/03/2024,1069,player,0,0,0,0,431.72,0,
24/03/2024,1080,player,0,0,0,0,402.17,0,
24/03/2024,1085,player,1,0,314.33,0,0,0,
24/03/2024,1087,player,1,0,266.72,0,0,0,
24/03/2024,1090,player,0,182.74,0,0,0,0,
24/03/2024,1093,player,0,0,0,0,252.01,0,
24/03/2024,1094,VIP,0,408.93,0,0,0,0,
24/03/2024,1096,VIP,0,0,0,370.81,0,0,
24/03/2024,1098,player,1,0,236.01,0,0,0,
25/03/2024,1004,VIP,1,0,213.28,0,0,0,
25/03/2024,1008,player,1,0,92.37,0,0,0,
25/03/2024,1010,player,2,0,436.38,0,0,0,
25/03/2024,1014,player,0,0,0,0,238.92,0,
25/03/2024,1019,player,0,129.72,0,0,0,0,
25/03/2024,1020,player,1,0,29.08,0,0,0,
25/03/2024,1033,player,0,0,0,443.63,0,0,
25/03/2024,1034,VIP,0,349.99,0,0,0,0,
25/03/2024,1039,player,0,131.77,0,258.64,0,0,
25/03/2024,1053,VIP,0,160.69,0,0,0,0,
25/03/2024,1055,VIP,0,9.93,0,0,0,0,
25/03/2024,1061,player,0,0,0,123.06,0,0,
25/03/2024,1065,player,0,0,0,493.39,0,0,
25/03/2024,1066,player,1,0,468.47,0,0,0,
25/03/2024,1067,VIP,0,0,0,421.61,0,0,
25/03/2024,1068,player,0,0,0,283.88,0,0,
25/03/2024,1069,player,1,0,301.43,0,0,0,
25/03/2024,1070,player,0,0,0,353.12,0,0,
25/03/2024,1074,VIP,0,0,0,37.87,0,0,
25/03/2024,1079,player,0,0,0,253.11,0,0,
25/03/2024,1081,player,0,211.25,0,0,0,0,
25/03/2024,1086,VIP,1,0,104.59,0,343.21,0,
25/03/2024,1091,VIP,0,0,0,250.6,0,0,
25/03/2024,1098,player,0,0,0,0,95.08,0,
25/03/2024,1100,player,1,120.2,259.61,0,0,0,
26/03/2024,1003,player,1,0,152.71,0,0,0,
26/03/2024,1005,player,1,0,137.25,0,0,0,
26/03/2024,1006,player,0,465.8,0,250.98,0,0,
26/03/2024,1007,player,0,0,0,0,293.6,0,
26/03/2024,1011,player,0,394.45,0,0,0,0,
26/03/2024,1015,VIP,1,0,279.71,0,0,0,
26/03/2024,1019,player,0,461.37,0,0,0,0,
26/03/2024,1020,player,0,0,0,73.29,0,0,
26/03/2024,1023,player,0,0,0,363.48,0,0,
26/03/2024,1025,player,0,0,0,0,401.11,0,
26/03/2024,1031,VIP,0,545.65,0,0,0,0,
26/03/2024,1034,VIP,0,182.17,0,0,0,0,
26/03/2024,1036,VIP,0,0,0,333.39,442.09,0,
26/03/2024,1037,player,0,0,0,0,126.01,0,
26/03/2024,1039,player,0,185.75,0,0,0,0,
26/03/2024,1041,VIP,0,0,0,0,290.69,0,
26/03/2024,1042,player,1,0,371.4,0,0,0,
26/03/2024,1046,player,1,455.33,335.09,0,0,0,
26/03/2024,1049,player,0,0,0,0,404.7,0,
26/03/2024,1057,player,0,375.03000000000003,0,0,0,0,
26/03/2024,1059,VIP,0,0,0,0,195.28,0,
26/03/2024,1061,player,1,135.06,112.71,0,0,0,
26/03/2024,1066,player,0,0,0,0,27.01,0,
26/03/2024,1070,player,0,0,0,366.93,0,0,
26/03/2024,1071,player,0,0,0,0,27.62,0,
26/03/2024,1073,VIP,0,0,0,0,121.45,0,
26/03/2024,1076,player,1,0,63.55,0,134.71,0,
26/03/2024,1078,VIP,0,249.09,0,0,0,0,
26/03/2024,1080,player,1,0,71.73,0,0,0,
26/03/2024,1081,player,0,46.01,0,0,0,0,
26/03/2024,1084,player,0,0,0,192.15,0,0,
26/03/2024,1089,player,0,0,0,371.72999999999996,0,0,
26/03/2024,1090,player,0,188.82,0,0,145.49,0,
26/03/2024,1092,player,2,0,760.0999999999999,0,0,0,
26/03/2024,1093,player,0,151.59,0,0,0,0,
26/03/2024,1098,player,0,234.5,0,0,0,0,
26/03/2024,1100,player,0,293.41,0,0,0,0,
27/03/2024,1009,VIP,1,0,199.55,0,0,0,
27/03/2024,1013,player,0,191.64,0,0,0,0,
27/03/2024,1014,player,0,5.89,0,0,17.24,0,
27/03/2024,1016,player,1,0,105.94,0,0,0,
27/03/2024,1017,player,0,133.43,0,0,0,0,
27/03/2024,1022,VIP,1,0,479.7,0,0,0,
27/03/2024,1023,player,0,213.54,0,0,0,0,
27/03/2024,1024,player,1,0,284.25,0,0,0,
27/03/2024,1025,player,1,0,277.04,0,173.68,0,
27/03/2024,1027,VIP,1,0,190.63,342.81,0,0,
27/03/2024,1031,VIP,1,446.16,470.72,0,0,0,
27/03/2024,1032,player,0,0,0,25.3,0,0,
27/03/2024,1035,player,0,0,0,275.91,0,0,
27/03/2024,1043,player,0,0,0,386.66,0,0,
27/03/2024,1045,VIP,1,0,272.14,0,0,0,
27/03/2024,1046,player,0,0,0,0,506.01000000000005,0,
27/03/2024,1047,player,0,0,0,0,153.9,0,
27/03/2024,1049,player,0,0,0,181.58,0,0,
27/03/2024,1055,VIP,0,0,0,85.2,0,0,
27/03/2024,1061,player,1,0,348.29,0,0,0,
27/03/2024,1065,player,0,407.74,0,104.07,0,0,
27/03/2024,1069,player,0,0,0,0,34.37,0,
27/03/2024,1077,VIP,1,0,126.4,0,377.47,0,
27/03/2024,1084,player,0,257.49,0,0,0,0,
27/03/2024,1090,player,0,552.93,0,0,388.95,0,
27/03/2024,1093,player,0,0,0,0,490.32,0,
27/03/2024,1094,VIP,0,477.49,0,175.43,0,0,
27/03/2024,1096,VIP,1,0,125.5,0,0,0,
28/03/2024,1001,player,0,0,0,0,104.84,0,
28/03/2024,1003,player,0,0,0,259.33,0,0,
28/03/2024,1012,player,0,0,0,265.74,0,0,
28/03/2024,1021,player,0,465.75,0,0,0,0,
28/03/2024,1028,player,1,0,437.47,0,319.19,0,
28/03/2024,1033,player,0,0,0,76.76,0,0,
28/03/2024,1035,player,0,190.33,0,247.11,0,0,
28/03/2024,1036,VIP,2,0,553.91,0,0,0,
28/03/2024,1047,player,1,0,47.81,469.65999999999997,0,0,
28/03/2024,1048,VIP,1,0,220.26,0,432.52,0,
28/03/2024,1053,VIP,0,0,0,191.69,0,0,
28/03/2024,1055,VIP,0,198.55,0,0,0,0,
28/03/2024,1059,VIP,1,0,317.94,0,0,0,
28/03/2024,1065,player,0,198.55,0,0,0,0,
28/03/2024,1071,player,1,0,266.8,0,0,0,
28/03/2024,1073,VIP,0,0,0,191.65,172.64,0,
28/03/2024,1080,player,1,0,276.95,0,0,0,
28/03/2024,1082,player,0,0,0,0,140.03,0,
28/03/2024,1083,VIP,0,0,0,0,211.78,0,
28/03/2024,1086,VIP,0,0,0,412.1,0,0,
28/03/2024,1092,player,1,0,189.22,0,0,0,
28/03/2024,1093,player,0,236.85,0,0,0,0,
28/03/2024,1096,VIP,1,0,408.36,0,0,0,
29/03/2024,1001,player,0,351.54,0,0,0,0,
29/03/2024,1002,player,1,0,203.32,0,0,0,
29/03/2024,1010,player,0,223,0,0,0,0,
29/03/2024,1011,player,0,0,0,0,16.63,0,
29/03/2024,1015,VIP,1,412.23,195.88,0,0,0,
29/03/2024,1020,player,0,305.64,0,0,0,0,
29/03/2024,1021,player,0,89,0,0,0,0,
29/03/2024,1022,VIP,0,428.14,0,0,0,0,
29/03/2024,1029,player,0,0,0,467.8,0,0,
29/03/2024,1031,VIP,0,0,0,239.31,0,0,
29/03/2024,1033,player,0,0,0,175.11,0,0,
29/03/2024,1034,VIP,0,0,0,335.39,0,0,
29/03/2024,1036,VIP,0,414.5,0,0,0,0,
29/03/2024,1042,player,1,0,137.68,0,0,0,
29/03/2024,1043,player,0,60.24,0,0,0,0,
29/03/2024,1047,player,1,0,27.55,0,0,0,
29/03/2024,1051,VIP,0,336.05,0,0,0,0,
29/03/2024,1052,VIP,0,479.1,0,0,0,0,
29/03/2024,1058,VIP,0,0,0,277.73,0,0,
29/03/2024,1059,VIP,1,6.56,380.57,0,0,0,
29/03/2024,1062,player,0,0,0,0,214.54,0,
29/03/2024,1064,VIP,0,0,0,0,17.32,0,
29/03/2024,1065,player,0,0,0,468.19,185.95,0,
29/03/2024,1066,player,1,0,5.85,0,0,0,
29/03/2024,1069,player,0,0,0,235.33,0,0,
29/03/2024,1070,player,0,454.74,0,0,0,0,
29/03/2024,1071,player,0,0,0,250.52,0,0,
29/03/2024,1077,VIP,0,19.08,0,0,57.36,0,
29/03/2024,1079,player,0,428.88,0,0,0,0,
29/03/2024,1080,player,0,0,0,148.55,0,0,
29/03/2024,1084,player,0,0,0,705.72,343.07,0,
29/03/2024,1087,player,1,0,349.38,0,0,0,
29/03/2024,1088,player,0,171.85,0,0,0,0,
29/03/2024,1094,VIP,0,118.3,0,0,0,0,
30/03/2024,1001,player,2,0,363.23,0,0,0,
30/03/2024,1003,player,1,0,67.06,0,0,0,
30/03/2024,1008,player,1,0,35.53,0,0,0,
30/03/2024,1010,player,1,0,157.81,0,0,0,
30/03/2024,1012,player,1,0,209.29,0,0,0,
30/03/2024,1015,VIP,0,0,0,418.14,0,0,
30/03/2024,1016,player,0,0,0,101.24,0,0,
30/03/2024,1021,player,0,254.63,0,0,0,0,
30/03/2024,1023,player,2,0,596.48,0,0,0,
30/03/2024,1025,player,1,0,177.38,0,0,0,
30/03/2024,1027,VIP,0,0,0,379.13,292.58,0,
30/03/2024,1031,VIP,0,0,0,0,205.78,0,
30/03/2024,1032,player,1,0,420.58,0,0,0,
30/03/2024,1033,player,1,434.39,187.78,0,143.31,0,
30/03/2024,1038,VIP,0,456.8,0,0,0,0,
30/03/2024,1042,player,0,647.36,0,0,0,0,
30/03/2024,1044,VIP,1,0,212.77,487.58,0,0,
30/03/2024,1046,player,0,437.61,0,0,261.23,0,
30/03/2024,1048,VIP,0,0,0,0,371.63,0,
30/03/2024,1049,player,1,0,222.1,0,0,0,
30/03/2024,1054,VIP,0,0,0,462,0,0,
30/03/2024,1055,VIP,0,380.48,0,0,0,0,
30/03/2024,1056,player,2,0,158.12,0,0,0,
30/03/2024,1061,player,0,0,0,0,317.5,0,
30/03/2024,1064,VIP,0,459.46,0,0,0,0,
30/03/2024,1065,player,1,0,350.67,0,0,0,
30/03/2024,1067,VIP,0,0,0,293.01,0,0,
30/03/2024,1068,player,1,0,360.91,0,0,0,
30/03/2024,1069,player,0,483.16,0,0,0,0,
30/03/2024,1071,player,0,387.82,0,373.58,0,0,
30/03/2024,1073,VIP,1,0,297.37,0,258.83,0,
30/03/2024,1074,VIP,0,0,0,0,37.39,0,
30/03/2024,1076,player,0,131.32,0,0,0,0,
30/03/2024,1077,VIP,0,352.09,0,0,0,0,
30/03/2024,1080,player,0,319.02,0,0,377.19,0,
30/03/2024,1082,player,0,0,0,157.28,0,0,
30/03/2024,1083,VIP,0,0,0,451,0,0,
30/03/2024,1084,player,0,0,0,224.53,0,0,
30/03/2024,1087,player,0,0,0,0,49.67,0,
30/03/2024,1092,player,0,0,0,70.86,0,0,
30/03/2024,1095,player,1,311.86,317.63,0,0,0,
30/03/2024,1097,player,1,0,98.26,0,0,0,
30/03/2024,1098,player,0,102.72,0,0,0,0,
30/03/2024,1099,player,1,0,359.78,0,0,0,
31/03/2024,1003,player,0,36.28,0,0,0,0,
31/03/2024,1004,VIP,1,0,54.22,0,0,0,
31/03/2024,1009,VIP,1,0,237.27,301.61,0,0,
31/03/2024,1010,player,0,0,0,224.4,0,0,
31/03/2024,1011,player,1,0,378.38,0,0,0,
31/03/2024,1013,player,1,0,485.6,0,0,0,
31/03/2024,1015,VIP,2,0,278.65,0,0,0,
31/03/2024,1020,player,1,0,497.63,0,0,0,
31/03/2024,1022,VIP,0,0,0,0,424.15,0,
31/03/2024,1026,player,0,279.06,0,0,0,0,
31/03/2024,1028,player,1,0,404.61,0,0,0,
31/03/2024,1030,player,1,0,93.71,0,0,0,
31/03/2024,1032,player,1,0,181.3,0,0,0,
31/03/2024,1033,player,0,468.63,0,0,0,0,
31/03/2024,1035,player,0,0,0,0,278.19,0,
31/03/2024,1036,VIP,1,0,171.6,0,0,0,
31/03/2024,1040,player,0,0,0,292.1,0,0,
31/03/2024,1041,VIP,0,0,0,490.15,0,0,
31/03/2024,1049,player,0,0,0,0,28.52,0,
31/03/2024,1057,player,1,0,144.22,0,495.45,0,
31/03/2024,1063,player,1,0,63.84,0,0,0,
31/03/2024,1064,VIP,0,26.73,0,0,0,0,
31/03/2024,1067,VIP,0,241.91,0,0,0,0,
31/03/2024,1069,player,0,0,0,0,23.13,0,
31/03/2024,1071,player,0,0,0,239.51,0,0,
31/03/2024,1073,VIP,1,0,58.44,0,52.73,0,
31/03/2024,1074,VIP,1,249.91,458.58,0,0,0,
31/03/2024,1075,VIP,1,0,211.17,0,0,0,
31/03/2024,1077,VIP,0,0,0,0,499.75,0,
31/03/2024,1082,player,0,0,0,92.8,0,0,
31/03/2024,1084,player,0,217.18,0,0,0,0,
31/03/2024,1085,player,0,0,0,424.9,0,0,
31/03/2024,1094,VIP,0,0,0,0,104.04,0,
01/04/2024,1004,VIP,0,0,0,178.77,0,0,
01/04/2024,1006,player,0,0,0,378.23,0,0,
01/04/2024,1010,player,0,0,0,0,139.76,0,
01/04/2024,1011,player,1,0,184.82,0,0,0,
01/04/2024,1017,player,0,0,0,218.12,0,0,
01/04/2024,1022,VIP,0,336.7,0,0,0,0,
01/04/2024,1023,player,0,0,0,247.76,0,0,
01/04/2024,1024,player,0,46.26,0,0,0,0,
01/04/2024,1025,player,1,0,91.55,0,0,0,
01/04/2024,1027,VIP,1,0,10.95,0,0,0,
01/04/2024,1037,player,1,0,21.58,0,0,0,
01/04/2024,1045,VIP,0,0,0,0,301.39,0,
01/04/2024,1052,VIP,0,30.14,0,0,0,0,
01/04/2024,1053,VIP,0,465.8,0,0,0,0,
01/04/2024,1054,VIP,0,196.22,0,0,0,0,
01/04/2024,1055,VIP,1,195.25,108.66,0,0,0,
01/04/2024,1057,player,0,0,0,0,424.18,0,
01/04/2024,1058,VIP,0,0,0,0,301.19,0,
01/04/2024,1061,player,0,0,0,0,239.47,0,
01/04/2024,1062,player,0,0,0,456.87,0,0,
01/04/2024,1063,player,0,157.01,0,0,0,0,
01/04/2024,1065,player,0,0,0,0,456.23,0,
01/04/2024,1075,VIP,0,0,0,195.22,0,0,
01/04/2024,1078,VIP,0,0,0,211.06,0,0,
01/04/2024,1080,player,0,239.51,0,0,0,0,
01/04/2024,1082,player,0,0,0,208.84,0,0,
01/04/2024,1084,player,0,0,0,0,282.54,0,
01/04/2024,1094,VIP,0,270.46,0,0,0,0,
01/04/2024,1096,VIP,0,0,0,254.86,0,0,
02/04/2024,1003,player,0,0,0,0,35.49,0,
02/04/2024,1004,VIP,0,356.8,0,221.74,0,0,
02/04/2024,1005,player,0,0,0,208.58,0,0,
02/04/2024,1012,player,1,0,227.44,0,0,0,
02/04/2024,1013,player,0,0,0,0,108.34,0,
02/04/2024,1014,player,1,0,66.9,0,0,0,
02/04/2024,1017,player,0,829.72,0,0,0,0,
02/04/2024,1018,player,0,0,0,0,194.15,0,
02/04/2024,1020,player,0,875.74,0,0,0,0,
02/04/2024,1024,player,1,439.06,285.29,0,0,0,
02/04/2024,1025,player,0,0,0,0,40.99,0,
02/04/2024,1031,VIP,0,0,0,227.24,0,0,
02/04/2024,1034,VIP,1,0,397.35,0,0,0,
02/04/2024,1035,player,0,0,0,0,292.85,0,
02/04/2024,1039,player,0,317.12,0,0,0,0,
02/04/2024,1042,player,0,306.21,0,0,0,0,
02/04/2024,1043,player,0,0,0,0,135.98,0,
02/04/2024,1044,VIP,0,236.51,0,498.78,0,0,
02/04/2024,1045,VIP,0,0,0,428.61,0,0,
02/04/2024,1047,player,0,0,0,0,207.07,0,
02/04/2024,1048,VIP,0,0,0,0,152.62,0,
02/04/2024,1051,VIP,1,0,281.93,0,0,0,
02/04/2024,1052,VIP,0,0,0,414.18,0,0,
02/04/2024,1062,player,0,0,0,0,431.4,0,
02/04/2024,1063,player,0,0,0,112.72,0,0,
02/04/2024,1064,VIP,0,339.04,0,0,0,0,
02/04/2024,1065,player,0,0,0,312.37,0,0,
02/04/2024,1067,VIP,0,0,0,180.64,0,0,
02/04/2024,1072,player,0,0,0,51.05,0,0,
02/04/2024,1086,VIP,0,0,0,0,301.89,0,
02/04/2024,1099,player,0,0,0,400.17,0,0,
02/04/2024,1100,player,0,0,0,0,387.97,0,
03/04/2024,1002,player,0,53.98,0,0,0,0,
03/04/2024,1011,player,1,0,324.89,0,0,0,
03/04/2024,1012,player,0,0,0,0,193.89,0,
03/04/2024,1013,player,1,0,167.24,0,0,0,
03/04/2024,1015,VIP,0,468.15,0,0,0,0,
